id,url_id,url,date,time,price,provider,seat_number,location_name,court_type,time_category,duration,review_count,prepayment_required,created_at,updated_at,extracted_at
36192,2,,2026-02-24,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.762492,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36191,2,,2026-02-22,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.762426,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36190,2,,2026-02-15,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.76236,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36189,2,,2026-02-08,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.762293,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36188,2,,2026-02-07,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.762227,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36187,2,,2026-02-01,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.762164,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36186,2,,2026-01-31,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.762097,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36185,2,,2026-01-30,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.762034,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36184,2,,2026-01-29,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.761967,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36183,2,,2026-01-28,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.7619,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36182,2,,2026-01-27,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.761833,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36181,2,,2026-01-26,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.761761,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36180,2,,2026-01-25,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.76169,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36179,2,,2026-01-24,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.761611,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36178,2,,2026-01-23,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.761542,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36177,2,,2026-01-22,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.761469,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36176,2,,2026-01-21,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.761383,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36175,2,,2026-01-20,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.760993,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36174,2,,2026-01-19,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.76093,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36173,2,,2026-01-18,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.760868,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36172,2,,2026-01-17,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.760802,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36171,2,,2026-01-16,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.760743,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36170,2,,2026-01-15,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.760657,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36169,2,,2026-01-14,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.760577,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36168,2,,2026-01-13,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.760515,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36167,2,,2026-01-12,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.760452,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36166,2,,2026-01-11,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.76039,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36165,2,,2026-01-10,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.760327,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36164,2,,2026-01-09,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.760263,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
36163,2,,2026-01-08,,Цена не найдена,Не указан,,,,,60,,False,2025-10-31T16:31:58.760203,2025-10-31T16:31:58.84231,2025-10-31T16:31:58.84231
